campaign,NumVoicePrepaid,NumVoicePostpaid,VoiceOnNet,VoiceOffNet,VoiceInt,NumCalls,CallDuration,NumDataSPrepaid,NumDataPostpaid,DataCharTraf,DataCharNULL,NumDataSessions,SessionsLength,TotalFlux,BirthDate,Nationality,Occupation,EoPProvisionedBase,RGE30Subscriberbase,RGE90Subscriberbase,RGE1Subscriberbase,EoP_SubscribersApOG,InterconnectPayableRevenue,InterconnectReceivableRevenueRequest,DataRevenue,MMSRevenue,SMSRevenue,VASRevenue,VoiceRevenue,ForfeitedRevenue,RoamingInbound,RoamingOutound,NoOfEvents,OtherRevenue,AddOnSubscriptionRevenue,PrepaidRevenue,NoEventsVASPrep,postpaidAddonRevenue,PostpaidDataRevenue,PostpaidMMSRev,PostpaidSMSRev,PostpaidVASRevenue,PostpaidVoiceRevenue,RoamingOutboundRevenue,PostpaidRevenues,NoEventsVASPost,ARPU,ChurnPresure1,ChurnPresure2,Andpresure1,Andpresure2,iospresure1,iospresure2,allpresure1,allpresure2
campaign_2,31,174,104,100,1,205,42830,0,46,46,0,46,3786084,18673833645,1984-07-21,German,Technician,1,0,0,0,1,2.91289,0.04792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.169,0,14.169,0,5,0,0,0,0,0,0,0,0
campaign_5,115,181,117,179,0,296,17766,0,71,71,0,71,3448726,5074249531,1965-01-01,German,Supervisor,1,0,0,0,1,0.61707,0.0806,0,0,0,0,0,0,0,1.189,26,0,0,0,0,7,0,0,0.025,0,0,1.189,8.214,0,7,0.0179207819977599,0.0511011423132926,0,0,0.00672268907563025,0.0366315404635375,0.00672268907563025,0.0573700727232124
campaign_2,173,482,474,181,0,655,41067,0,25,25,0,25,5468584,14811048524,1980-02-25,Indian,Manager,1,0,0,0,1,1.23037,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2.7,2.7,0,12.4,9,7,0.222026172621673,0.265183645436194,0,0,0.0133230238505918,0.0525929554804261,0.0133230238505918,0.0762091801912103
campaign_2,138,444,494,33,55,582,48518,0,82,82,0,82,3696094,14165804374,1975-08-26,Pakistani,Technician,1,0,0,0,1,3.00868,0.01232,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.25,0,7.61,0,12.86,0,5,0,0,0,0,0,0,0,0
campaign_3,24,109,36,96,1,133,11041,0,111,111,0,111,3577144,14040276043,1988-10-06,German,Others,1,0,0,0,1,1.48275,0.1128,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.45,0,7.45,0,7,0.0126676602086438,0.0587742869139568,0,0,0.0155159038013964,0.0512647275644146,0.0155159038013964,0.0646675909797587
campaign_5,182,267,419,30,0,449,445556,0,240,240,0,240,3456779,6266601185,1977-04-25,German,Technician,1,0,0,0,1,0.14336,0.02328,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0.00558289869977228,0.101405057585543,0.00558289869977228,0.121378592643802
campaign_3,182,267,419,30,0,449,445556,0,240,240,0,240,3456779,6266601185,1977-04-25,German,Technician,1,0,0,0,1,0.14336,0.02328,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0.00558289869977228,0.101405057585543,0.00558289869977228,0.121378592643802
campaign_2,237,284,512,8,1,521,74333,0,157,157,0,157,2508247,13972449690,1977-12-25,Nepalese,Security/Guard,1,0,0,0,1,0.02522,0.31827,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.365,0,5.365,0,5,0,0,0,0,0,0,0,0
campaign_5,73,174,94,153,0,247,15505,0,128,128,0,128,3016989,13571996706,1965-01-01,German,Police Officer,1,0,0,0,1,0.49272,0.25839,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0.905,1.5,3.81,0,12.015,1,5,0,0,0,0,0.0345610903780626,0.100159273583795,0.0537887392503651,0.136123887693875
campaign_2,63,177,171,41,28,240,35334,0,68,68,0,68,4039610,7514159389,1985-04-02,Indian,Manager,1,0,0,0,1,2.36599,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2.912,0,9.912,0,7,0,0.0221792122777599,0,0,0.156505728314239,0.177308669553879,0.156505728314239,0.18407356489192
campaign_5,16,93,28,81,0,109,12538,0,73,73,0,73,4312145,18193538214,1975-03-02,German,Others,1,0,0,0,1,0.21093,0.05424,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.1,3.1,0,21.2,31,15,0,0,0,0,0.0208562019758507,0.0607656448123208,0.0208562019758507,0.0859879215071177
campaign_3,166,553,328,383,8,719,113795,0,49,49,0,49,3593397,11899646474,1983-01-20,German,Police Officer,1,0,0,0,1,4.09408,0.12432,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2.21,0,9.21,0,7,0,0,0,0,6.43500643500643e-4,0.0189033168641227,0.263127413127413,0.356180582169492
campaign_5,166,553,328,383,8,719,113795,0,49,49,0,49,3593397,11899646474,1983-01-20,German,Police Officer,1,0,0,0,1,4.09408,0.12432,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2.21,0,9.21,0,7,0,0,0,0,6.43500643500643e-4,0.0189033168641227,0.263127413127413,0.356180582169492
campaign_2,38,168,180,24,2,206,11742,0,28,28,0,28,3455506,10230648766,1978-07-03,German,Others,1,0,0,0,1,1.63701,8.8e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5.935,0,1.87,0,14.805,0,7,0,0,0,0,0,0,0,0
campaign_2,128,210,320,4,14,338,30018,0,283,283,0,283,4737831,11804613911,1964-07-01,Indian,Office Clerk/Office worker,1,0,0,0,1,0.62935,4.4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.025,0.2,1.24,0,8.465,1,7,0,0,0,0,0.118765259853505,0.240832132818664,0.118765259853505,0.243732870216399
campaign_5,689,1280,1936,31,2,1969,204862,0,85,85,0,85,4238569,3116873534,1970-08-07,German,Others,1,0,0,0,1,0.61306,0.9109,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.375,0.08,0,1.765,0,7.22,0,5,0.0252613827993255,0.051471594795342,0,0,0.0223407802600867,0.0560502152018525,0.0356341002556408,0.0772846193196095
campaign_5,2,90,80,12,0,92,43507,0,200,200,0,200,3683291,4741689863,1971-05-17,German,Military,1,0,0,0,1,0.09333,0.22402,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0.00193582750039459,0,0,0.485100485100485,0.58664609729261,0.485100485100485,0.607220358857359
campaign_3,12,283,140,155,0,295,56310,0,160,160,0,160,905812,142903448,1968-01-01,German,Labour worker,1,0,0,0,1,1.49276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_2,250,422,300,370,2,672,205188,0,335,335,0,335,3677332,13986011722,1988-11-15,Filipino,Others,1,0,0,0,1,0.99847,0.12968,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.025,0,0.159,0,7.184,0,7,0,0.023803148340531,0,0,0.00315955766192733,0.0472251164007079,0.00315955766192733,0.0960829802841149
campaign_5,149,237,359,17,10,386,26408,0,111,111,0,111,2788425,9543263841,1981-05-25,Indian,Others,1,0,0,0,1,0.63791,0.00988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0.96,0,7,0,0,0,0,0,0,0,0
campaign_2,215,561,772,4,0,776,136513,0,237,237,0,237,2531699,8475938552,1983-10-03,German,Others,1,0,0,0,1,0.02784,0.00792,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.21,0,5.21,0,5,0,0,0,0,0,0,0,0
campaign_5,23,229,124,128,0,252,47625,0,179,179,0,179,2797904,11624663531,1986-03-29,German,Others,1,0,0,0,1,3.05877,0.04636,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0
campaign_3,207,371,456,122,0,578,63007,0,5,5,0,5,542,2100,1956-01-01,German,Manager,1,0,0,0,1,1.31997,0.81228,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_2,52,208,87,168,5,260,35051,0,80,80,0,80,3854444,9722988414,1950-03-27,German,Others,1,0,0,0,1,1.7826,0.06652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.599,0,0.679,0,7,0,0,0,0,0,0,0,0
campaign_3,31,129,41,118,1,160,41863,0,99,99,0,99,3050438,11102170635,1984-12-30,German,Sales Representative,1,0,0,0,1,2.72283,0.08924,0,0,0,0,0,0,0,18.165,113,0,0,0,0,25,0,0,0,0,0,18.165,43.165,0,15,0,0,0,0,0,0,0,0
campaign_8,1,134,92,43,0,135,37833,0,35,35,0,35,3053556,15240272276,1974-12-03,German,Supervisor,1,0,0,0,1,0.3221,0.0224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0.38,0,15,0,0,0,0,0,0,0,0
campaign_2,26,350,352,24,0,376,15393,0,147,147,0,147,3335077,14230521066,1975-08-25,German,Specialist/Analyst/Advisor,1,0,0,0,1,0.09428,0.0692,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.87,0,5.87,0,5,0,0,0,0,0,0,0,0
campaign_5,30,200,134,96,0,230,30894,0,85,85,0,85,4214483,19732093559,1985-07-29,German,Supervisor,1,0,0,0,1,0.54392,0.06288,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.16,0,10.16,0,7,0.121232328620966,0.160690939895076,0,0,0.231211441390914,0.309669842631537,0.231211441390914,0.325391927573477
campaign_3,5,113,40,78,0,118,29872,0,90,90,0,90,2920146,1213379412,1978-11-13,German,Lawyer,1,0,0,0,1,0.85337,0.14584,0,0,0,0,0,0,0,1.205,18,0,0,0,0,7,0,0,0,0,0,1.205,8.205,0,7,0,0,0,0,0,0,0,0
campaign_2,132,288,362,58,0,420,35693,0,137,137,0,137,2379669,1389063617,1968-11-27,German,Military,1,0,0,0,1,0.56123,0.01928,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.05,0,0,0.04,0,7.09,0,7,0,0,0,0,0,0,0,0
campaign_3,132,288,362,58,0,420,35693,0,137,137,0,137,2379669,1389063617,1968-11-27,German,Military,1,0,0,0,1,0.56123,0.01928,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.05,0,0,0.04,0,7.09,0,7,0,0,0,0,0,0,0,0
campaign_5,10,54,23,41,0,64,8262,0,38,38,0,38,2599286,8945608964,1983-08-08,German,Manager,1,0,0,0,1,0.39218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_2,459,791,964,216,70,1250,96696,0,75,75,0,75,4531556,13105309898,1974-10-10,Bangladeshi,Supervisor,1,0,0,0,1,5.77106,0.10435,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.09,0,5.72,0,12.81,0,7,0.0211573099266851,0.049456457408508,0,0,0.00922053972624088,0.0267441850767015,0.0106750474013662,0.0361673329946318
campaign_3,3,43,36,10,0,46,3372,0,10,10,0,10,1364257,16947320,1971-08-16,German,Office Clerk/Office worker,1,0,0,0,1,0.05594,0.00284,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_2,8,386,274,120,0,394,19585,0,97,97,0,97,5038127,10561545422,1988-05-27,Filipino,Others,1,0,0,0,1,0.80456,0.01056,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.04,0,0,0,7.04,0,7,0.00557672646156706,0.0184366300088664,0,0,0.00349073984291671,0.0312195687863328,0.0110540095025696,0.0519136087653426
campaign_3,24,503,468,59,0,527,75729,0,46,46,0,46,2718245,4701144810,1968-08-05,German,Others,1,0,0,0,1,0.71752,0.04546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.025,0,0,0,7.025,0,7,0,0,0,0,0,0,0,0
campaign_3,8,34,38,3,1,42,15277,0,93,93,0,93,423574,1123649569,1975-12-09,German,Supervisor,1,0,0,0,1,0.16318,0,0,0,0,0,0,0,0,0.06,2,0,0,0,0,7,0,0,0,0,0.13,0.06,7.19,0,7,0,0,0,0,0,0,0,0
campaign_5,49,533,182,400,0,582,39734,0,235,235,0,235,3734987,9765225686,1996-02-18,German,Others,1,0,0,0,1,1.69552,0.01408,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.12,0,11.34,0,16.46,0,5,0,0,0,0,0,0,0,0
campaign_3,21,37,48,9,1,58,5442,0,4,4,0,4,408663,1681795,1957-01-01,German,Labour worker,1,0,0,0,1,0.12191,1.3767,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.065,0,7.065,0,7,0,0,0,0,0,0,0,0
campaign_2,4,81,60,24,1,85,8632,0,158,158,0,158,3209130,8230075051,1979-01-07,German,Labour worker,1,0,0,0,1,0.8747,0.05888,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.05,0,1.502,0,6.552,0,5,0,0,0,0,0,0,0,0
campaign_2,41,77,100,16,2,118,8202,0,66,66,0,66,1904495,14684337030,1982-02-19,German,Others,1,0,0,0,1,0.60889,0.83052,0,0,0,0,0,0,0,8.698,69,0,0,0,0,4.973,0,0,0,0,1.575,8.698,15.246,0,5,0,0,0,0,0,0,0,0
campaign_2,19,395,340,74,0,414,128202,0,139,139,0,139,3375268,8644103989,1978-12-21,German,Others,1,0,0,0,1,0.65453,0.03916,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_5,6,108,102,12,0,114,16984,0,85,85,0,85,3820168,3968758261,1962-04-14,German,Others,1,0,0,0,1,0.40045,0.3583,0,0,0,0,0,0,0,1.745,68,0,0,0,0,7,0,0,0.145,0,0,1.745,8.89,0,7,0.0319148936170213,0.0766219915046798,0,0,0.101076762764849,0.190938967642817,0.101076762764849,0.202577723570176
campaign_3,33,577,217,382,11,610,81119,0,174,174,0,174,4436509,7313344476,1974-12-13,German,Military,1,0,0,0,1,3.18185,0.03369,0,0,0,0,0,0,0,3.506,4,0,0,0,0,7,0,0,0,14,15.875,3.506,40.381,28,7,0.0232808249509711,0.0606218535965453,0,0,0.493789217569471,0.55700108097918,0.499423741836343,0.577830395824137
campaign_5,33,577,217,382,11,610,81119,0,174,174,0,174,4436509,7313344476,1974-12-13,German,Military,1,0,0,0,1,3.18185,0.03369,0,0,0,0,0,0,0,3.506,4,0,0,0,0,7,0,0,0,14,15.875,3.506,40.381,28,7,0.0232808249509711,0.0606218535965453,0,0,0.493789217569471,0.55700108097918,0.499423741836343,0.577830395824137
campaign_2,42,91,104,18,11,133,12072,0,137,137,0,137,1923594,3770314400,1977-07-31,Filipino,Others,1,0,0,0,1,7.79183,0.08054,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.045,0,4.577,0,11.622,0,7,0,0,0,0,0,0,0,0
campaign_4,22,406,346,82,0,428,35408,0,70,70,0,70,3928735,25297626085,1987-09-06,German,Accountant,1,0,0,0,1,0.5826,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0
campaign_3,85,385,366,103,1,470,90509,0,242,242,0,242,3549221,5629073703,1968-03-07,German,Supervisor,1,0,0,0,1,2.83984,0.74229,0,0,0,0,0,0,0,2.042,271,0,0,0,0,24,0,0,0.02,0,0.454,2.042,26.516,0,12,0.0144393504434637,0.0388679904342646,0,0,0.0528790701801082,0,0.0597994854050217,0
campaign_5,0,7,0,7,0,7,237,0,10,10,0,10,3725089,7585876455,1978-05-03,German,Others,1,0,0,0,1,0.02192,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_3,305,601,738,165,3,906,135775,0,106,106,0,106,4608081,10175618291,1975-06-13,German,Sales Representative,1,0,0,0,1,3.32592,0.16647,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2.305,0,9.305,0,7,0.0106417415230234,0.0414106096317146,0,0,0.00741525423728814,0.0270872660920481,0.0598516949152542,0.10276652021263501
campaign_2,86,176,208,54,0,262,23801,0,76,76,0,76,2141681,2784244694,1966-01-01,German,Manager,1,0,0,0,1,0.4015,0.0904,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_3,86,176,208,54,0,262,23801,0,76,76,0,76,2141681,2784244694,1966-01-01,German,Manager,1,0,0,0,1,0.4015,0.0904,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_5,1,13,2,0,12,14,3453,0,196,196,0,196,2983662,11008554524,1988-09-18,Indian,Labour worker,1,0,0,0,1,0.54745,8.8e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.992,0,5.992,0,5,0,0,0,0,0,0,0,0
campaign_2,311,318,627,2,0,629,56485,0,111,111,0,111,2404747,14256228267,1975-02-09,Indian,Others,1,0,0,0,1,0.01568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.09,0,5.09,0,5,0,0,0,0,0,0,0,0
campaign_2,239,320,538,18,3,559,175530,0,135,135,0,135,3442465,13989202808,1992-11-04,German,Others,1,0,0,0,1,0.67314,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.86,0,5.86,0,5,0,0.0166363036442521,0,0,0.0585959482273495,0.145725158070646,0.0585959482273495,0.150848605042732
campaign_8,122,331,434,19,0,453,131829,0,278,278,0,278,2996480,16511609314,1985-04-29,German,Others,1,0,0,0,1,0.30558,0.4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.16,0,0.18,0,12,0,0,0,0,0,0,0,0
campaign_3,40,320,292,68,0,360,30794,0,5,5,0,5,5622817,3196980975,1958-01-01,German,Others,1,0,0,0,1,0.45329,0.0564,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.16,0,7.16,0,7,0,0,0,0,0,0,0,0
campaign_2,34,180,140,73,1,214,64314,0,59,59,0,59,4069760,10596487298,1970-08-08,German,Secretary,1,0,0,0,1,2.47634,0.13456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105,0,1.105,0,7,0,0,0,0,0,0,0,0
campaign_3,102,301,226,98,79,403,74972,0,202,202,0,202,2969552,11152080722,1991-01-06,Indian,Accountant,1,0,0,0,1,11.45453,3.30515,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.085,0,13.113,0,20.198,0,7,0,0,0,0,0,0,0,0
campaign_3,28,167,159,36,0,195,23796,0,136,136,0,136,2378254,3488280301,1966-01-01,German,Others,1,0,0,0,1,0.15924,0.01824,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.02,0,0,0,7.02,0,7,0,0,0,0,0,0,0,0
campaign_3,22,181,138,65,0,203,28794,0,57,57,0,57,3876325,8736204111,1971-08-02,German,Office Clerk/Office worker,1,0,0,0,1,1.60837,0.7636,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0.047808764940239,0.147367138609197,0,0,0.0449367088607595,0.0880307977845567,0.0449367088607595,0.105517639799759
campaign_5,14,176,87,103,0,190,20393,0,67,67,0,67,2441217,11062491392,1978-09-21,German,Specialist/Analyst/Advisor,1,0,0,0,1,0.55361,0.03556,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.025,0,0,0,7.025,0,7,0,0,0,0,0,0,0,0
campaign_3,6,175,38,143,0,181,23357,0,146,146,0,146,4042360,10262632644,1984-10-13,German,Supervisor,1,0,0,0,1,1.8483,1.15962,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.15,0,7.15,0,7,0.0126282557221784,0.0676291991199897,0,0,0.0552746882372767,0.196399693742671,0.0741489720256151,0.23653142514812
campaign_3,6,85,50,41,0,91,8546,0,51,51,0,51,2625781,3165747892,1966-01-01,German,Teacher,1,0,0,0,1,0.48268,0.07712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
campaign_3,47,282,117,212,0,329,31996,0,199,199,0,199,3487487,9207955520,1979-07-15,German,Technician,1,0,0,0,1,1.05991,0.04156,0,0,0,0,0,0,0,0.22,2,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,7,5.48486178148311e-5,0.0212602197488513,0,0,0.134624043223773,0.183045943877543,0.146780729401171,0.212151279020604
campaign_5,47,282,117,212,0,329,31996,0,199,199,0,199,3487487,9207955520,1979-07-15,German,Technician,1,0,0,0,1,1.05991,0.04156,0,0,0,0,0,0,0,0.22,2,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,7,5.48486178148311e-5,0.0212602197488513,0,0,0.134624043223773,0.183045943877543,0.146780729401171,0.212151279020604
campaign_2,6,161,128,39,0,167,12550,0,75,75,0,75,2558252,6697171141,1978-04-24,German,Manager,1,0,0,0,1,0.35308,0.02068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
campaign_2,3,124,48,79,0,127,4904,0,76,76,0,76,1994107,234703876,1953-07-25,German,Others,1,0,0,0,1,0.10872,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_3,3,124,48,79,0,127,4904,0,76,76,0,76,1994107,234703876,1953-07-25,German,Others,1,0,0,0,1,0.10872,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_3,23,358,313,56,12,381,37328,0,30,30,0,30,6045182,6758527322,1950-01-01,German,Others,1,0,0,0,1,3.74128,0.4321,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1.835,0,8.835,0,7,0.032601082457816,0.0627383341999133,0,0,0.130144307856761,0.222528535585408,0.148717263495457,0.244084449262608
campaign_2,3,64,42,25,0,67,3448,0,93,93,0,93,2082023,5778493288,1971-05-05,German,Others,1,0,0,0,1,0.13233,0.00396,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_2,55,125,156,21,3,180,12881,0,96,96,0,96,3003443,4705875623,1976-12-18,German,Military,1,0,0,0,1,0.49826,0.11518,0,0,0,0,0,0,0,0.305,29,0,0,0,0,7,0,0,0,0,0.265,0.305,7.57,4,7,0,0,0,0,0,0,0,0
campaign_2,0,33,4,28,1,33,1097,0,106,106,0,106,5095189,2732300853,1990-02-04,Filipino,Sales Representative,1,0,0,0,1,0.327,0.02464,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.605,0,0.106,0,7.711,0,7,0,0.0371768161744192,0,0,0.105058365758755,0.210283807274701,0.105058365758755,0.221610862083323
campaign_2,52,463,436,79,0,515,87132,0,270,270,0,270,1882126,8942506993,1977-05-26,German,Military,1,0,0,0,1,1.19694,0.10008,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.025,0,0.64,0,7.665,0,7,0,0,0,0,0,0,0,0
campaign_5,4,163,113,54,0,167,24174,0,85,85,0,85,3438112,16404591200,1985-05-01,German,Labour worker,1,0,0,0,1,0.84902,0.0546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
campaign_3,67,346,71,248,94,413,43410,0,114,114,0,114,3907147,1563121008,1976-04-25,Indian,Mechanic,1,0,0,0,1,5.88565,1.20115,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5.22,1.8,7.837,0,21.857,6,7,0,0.0307030983683202,0,0,0,0.0436754118509467,0,0.0490596391833648
campaign_3,80,294,310,64,0,374,60841,0,37,37,0,37,2785813,2426692557,1976-01-01,German,Teacher,1,0,0,0,1,0.59661,0.00264,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,4.9741345005969e-5,0.0121499525590482,0,0,0.0324675324675325,0.0611608225549202,0.0324675324675325,0.0680133265040034
campaign_3,6,212,44,174,0,218,62961,0,128,128,0,128,2215601,1626277306,1965-01-01,German,Teacher,1,0,0,0,1,3.63744,0.03308,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6.84,0,13.84,0,7,0,0,0,0,0,0,0,0
campaign_2,228,526,683,71,0,754,436348,0,39,39,0,39,3573038,10723974429,1988-08-20,German,Labour worker,1,0,0,0,1,1.81986,0.0176,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_2,40,274,192,119,3,314,27246,0,62,62,0,62,2244758,2818811997,1978-07-01,German,Supervisor,1,0,0,0,1,5.5606,0.0456,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2.42,0,4.3,0,13.72,0,7,0,0,0,0,0,0,0,0
campaign_5,33,79,90,21,1,112,161040,0,93,93,0,93,3778214,13286396020,1993-05-29,German,Others,1,0,0,0,1,0.44481,0.02552,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.14,0,0.016,0,7.156,0,7,0,0.0537431465520133,0,0,0.00384404173531027,0.0473154500407343,0.00384404173531027,0.0613931824949072
campaign_2,0,111,26,84,1,111,9995,0,97,97,0,97,3433331,23769470082,1994-03-29,German,Student,1,0,0,0,1,1.46413,0.01364,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5.8,0,10.8,0,5,0,0,0,0,0,0,0,0
campaign_3,63,422,334,151,0,485,29047,0,162,162,0,162,4400988,9631546748,1980-11-21,German,Others,1,0,0,0,1,1.04905,0.04138,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.14,0,0.04,0,7.18,0,7,0.0160013914253413,0.0450257189002926,0,0,0.0879775674728356,0.192927419503091,0.0911321416053277,0.221531229175087
campaign_8,138,351,398,84,7,489,30642,0,84,84,0,84,2776395,15540475845,1976-04-02,German,Supervisor,1,0,0,0,1,1.36099,0.08124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864,0,0.864,0,15,0,0,0,0,0,0,0,0
campaign_3,92,376,382,85,1,468,89437,0,61,61,0,61,4711445,26009364636,1994-11-17,German,Student,1,0,0,0,1,2.58006,0.10044,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.865,0,18.865,0,15,0.0357668531056815,0.0523528418709691,0,0,0,0.0641568870092502,0.0360690277917127,0.156689034201804
campaign_2,5,71,50,26,0,76,9263,0,37,37,0,37,5725783,12129606449,1986-02-28,Filipino,Others,1,0,0,0,1,0.15768,0.22836,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.02,0,0,0,7.02,0,7,0,0.0273150874815805,0,0,0.244504435017354,0.284217757477314,0.244504435017354,0.301501700362696
campaign_2,39,115,117,37,0,154,31496,0,50,50,0,50,1744357,7800533568,1995-05-11,German,Student,1,0,0,0,1,0.52183,0.01716,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.025,0,0,0,7.025,0,7,0,0,0,0,0,0,0,0
